class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.4535316824913025,0.09930723160505295,-0.4302211403846741,0.999997615814209,0.45916762948036194,0.07808864861726761,-0.4113987386226654,0.9999896883964539,0.46343716979026794,0.07808611541986465,-0.41137370467185974,0.9999886751174927,0.46664881706237793,0.07837267220020294,-0.41133826971054077,0.9999868273735046,0.4464567303657532,0.0780571699142456,-0.41372913122177124,0.9999893307685852,0.4413716197013855,0.07808778434991837,-0.4138021469116211,0.9999905824661255,0.43675294518470764,0.07849829643964767,-0.41384291648864746,0.999990701675415,0.47138848900794983,0.08844646066427231,-0.2792679965496063,0.9999658465385437,0.4306353032588959,0.08840227872133255,-0.2930055856704712,0.9999822974205017,0.4595884382724762,0.12207010388374329,-0.3795569837093353,0.9999966621398926,0.44481736421585083,0.12296298146247864,-0.38362306356430054,0.9999975562095642,0.5081908702850342,0.22019657492637634,-0.16855213046073914,0.9999849200248718,0.3939717710018158,0.2196149230003357,-0.20061716437339783,0.9999846816062927,0.5240520238876343,0.3644328713417053,-0.10061589628458023,0.9914244413375854,0.38900211453437805,0.3707110583782196,-0.15440677106380463,0.9949538707733154,0.5321229696273804,0.49917149543762207,-0.22315752506256104,0.9869576096534729,0.3882911801338196,0.505914568901062,-0.2549102008342743,0.9880957007408142,0.5379524230957031,0.5379634499549866,-0.2584260106086731,0.969413161277771,0.3849904537200928,0.5483781695365906,-0.29281094670295715,0.9723538756370544,0.5322214961051941,0.5373818874359131,-0.29870298504829407,0.9723448157310486,0.39112961292266846,0.54732346534729,-0.32661500573158264,0.9741812348365784,0.5279989838600159,0.5251649618148804,-0.24150057137012482,0.9666887521743774,0.3946620523929596,0.5329445004463196,-0.2696714997291565,0.9679004549980164,0.4874866008758545,0.4794284701347351,0.013531903736293316,0.999844491481781,0.4265531897544861,0.4806239604949951,-0.013716114684939384,0.9998324513435364,0.4866413176059723,0.6863242983818054,0.035106558352708817,0.9936707615852356,0.43013033270835876,0.6883754134178162,-0.0023739829193800688,0.9942663311958313,0.48720335960388184,0.858534574508667,0.2958904504776001,0.9917490482330322,0.4204968810081482,0.8665462136268616,0.22915971279144287,0.9910516142845154,0.4812490940093994,0.8744943141937256,0.3138068616390228,0.8943500518798828,0.4222800135612488,0.8832380771636963,0.2447720468044281,0.8091536164283752,0.4943462908267975,0.9327436685562134,0.17182020843029022,0.9883604645729065,0.4282311499118805,0.9435805678367615,0.09020961076021194,0.9857032299041748
up,0.4537747800350189,0.09928952157497406,-0.4315195083618164,0.9999977350234985,0.45947664976119995,0.07800973951816559,-0.412666380405426,0.9999900460243225,0.46373024582862854,0.07801997661590576,-0.4126408100128174,0.9999890327453613,0.46684932708740234,0.0783056914806366,-0.4126046597957611,0.9999871850013733,0.44672292470932007,0.07797698676586151,-0.4152534008026123,0.9999896883964539,0.4416969418525696,0.07800405472517014,-0.4153267443180084,0.9999909400939941,0.43703341484069824,0.07842337340116501,-0.4153672158718109,0.9999910593032837,0.4716006815433502,0.08838600665330887,-0.28001710772514343,0.9999668598175049,0.4308722913265228,0.0882941260933876,-0.2949819564819336,0.9999828934669495,0.4598309397697449,0.1220642626285553,-0.38059812784194946,0.9999967813491821,0.4451014995574951,0.12294387817382812,-0.3850138783454895,0.999997615814209,0.5082553625106812,0.22012373805046082,-0.1685933768749237,0.9999851584434509,0.39407879114151,0.2194790095090866,-0.2021847665309906,0.9999850988388062,0.524272084236145,0.3644463121891022,-0.10020048916339874,0.9916077852249146,0.38899868726730347,0.3705941140651703,-0.15587101876735687,0.9950624108314514,0.5322293043136597,0.4992689788341522,-0.2225857675075531,0.9873036742210388,0.38826125860214233,0.5058402419090271,-0.2561483681201935,0.9883804321289062,0.5380517244338989,0.5379959344863892,-0.2577686607837677,0.9700965285301208,0.38483095169067383,0.5482972860336304,-0.29399895668029785,0.9729114770889282,0.5323449969291687,0.5374007225036621,-0.2980712056159973,0.9729785323143005,0.3911169171333313,0.5472338795661926,-0.327871710062027,0.9747021198272705,0.5281189680099487,0.5252058506011963,-0.24094855785369873,0.9674041271209717,0.39467114210128784,0.5328186750411987,-0.2708967626094818,0.9685061573982239,0.4875124990940094,0.47929662466049194,0.013610688969492912,0.9998449087142944,0.4266461730003357,0.4804442524909973,-0.013794642873108387,0.9998329877853394,0.4867495000362396,0.6862897276878357,0.03360804170370102,0.9937142133712769,0.43024247884750366,0.6883639693260193,-0.0027493219822645187,0.9943341612815857,0.4872048795223236,0.8585857152938843,0.2932407855987549,0.9917998909950256,0.42047277092933655,0.8665586709976196,0.2289172112941742,0.9911402463912964,0.4812749922275543,0.8745825886726379,0.3111160099506378,0.8952387571334839,0.4222421646118164,0.8832792639732361,0.24448367953300476,0.809444010257721,0.4944135248661041,0.932744026184082,0.16914695501327515,0.9884300827980042,0.42820167541503906,0.9435763955116272,0.0899016410112381,0.9858015775680542
up,0.454057514667511,0.09932533651590347,-0.4359896779060364,0.9999978542327881,0.459798663854599,0.07800780236721039,-0.41713947057724,0.9999904036521912,0.46402162313461304,0.07802468538284302,-0.4171118140220642,0.9999894499778748,0.4670678675174713,0.07831357419490814,-0.4170762002468109,0.9999876618385315,0.44702592492103577,0.077968068420887,-0.41979852318763733,0.9999901652336121,0.44204002618789673,0.0779929831624031,-0.4198741912841797,0.9999913573265076,0.43734556436538696,0.07841524481773376,-0.4199129045009613,0.9999914169311523,0.4718600809574127,0.08838547021150589,-0.2840242385864258,0.9999680519104004,0.43110957741737366,0.08828046172857285,-0.29952090978622437,0.9999836683273315,0.4601539671421051,0.12213044613599777,-0.38488873839378357,0.9999969005584717,0.4454313814640045,0.12295876443386078,-0.38945233821868896,0.9999977350234985,0.5083731412887573,0.22032450139522552,-0.1713840663433075,0.9999853372573853,0.3941294252872467,0.21946898102760315,-0.20573389530181885,0.9999855756759644,0.5243633389472961,0.36457836627960205,-0.10147366672754288,0.991726815700531,0.3889961838722229,0.37066954374313354,-0.1589142084121704,0.9952001571655273,0.5323680639266968,0.4992790222167969,-0.22332751750946045,0.9875340461730957,0.3882463276386261,0.5058475732803345,-0.25945955514907837,0.9887042045593262,0.5382118821144104,0.5380111336708069,-0.25842970609664917,0.970531702041626,0.3847816586494446,0.5483334064483643,-0.2973427474498749,0.9735547304153442,0.532485842704773,0.5374146103858948,-0.2989107370376587,0.9733787775039673,0.391110360622406,0.5472701787948608,-0.33123260736465454,0.9753000140190125,0.5282672643661499,0.5252131819725037,-0.24176020920276642,0.9678544402122498,0.3946846127510071,0.5328105688095093,-0.27419596910476685,0.9692032337188721,0.4875794053077698,0.4792463183403015,0.013628768734633923,0.999845027923584,0.4267445206642151,0.48035380244255066,-0.013812747783958912,0.9998337626457214,0.486812025308609,0.6862479448318481,0.03351731225848198,0.9937618970870972,0.4302915036678314,0.6884095668792725,-0.0028475685976445675,0.9944161772727966,0.4872070252895355,0.8586034774780273,0.29251807928085327,0.9918435215950012,0.4204103350639343,0.8665430545806885,0.22877848148345947,0.991221010684967,0.48131489753723145,0.8746120929718018,0.3103591799736023,0.8962059020996094,0.42217642068862915,0.8832772374153137,0.2442948818206787,0.8098830580711365,0.4944787919521332,0.9327369928359985,0.16854295134544373,0.9884907603263855,0.42816776037216187,0.9435399174690247,0.08961080014705658,0.9858775734901428
up,0.4545021951198578,0.09931935369968414,-0.41820526123046875,0.9999978542327881,0.4603561460971832,0.07801252603530884,-0.3989928066730499,0.9999905824661255,0.4644862115383148,0.07805228978395462,-0.3989683985710144,0.9999896883964539,0.4674561619758606,0.07836126536130905,-0.3989240527153015,0.9999879002571106,0.44751477241516113,0.07793790847063065,-0.40187230706214905,0.9999904632568359,0.4425742030143738,0.07795482128858566,-0.4019395411014557,0.9999915957450867,0.4378247857093811,0.07837342470884323,-0.4019797444343567,0.9999916553497314,0.47221431136131287,0.08846181631088257,-0.2675855755805969,0.9999683499336243,0.43137630820274353,0.08824480324983597,-0.28414320945739746,0.9999842047691345,0.46056073904037476,0.12214357405900955,-0.36801761388778687,0.9999969601631165,0.44578900933265686,0.12294173985719681,-0.37285250425338745,0.9999977350234985,0.5084874033927917,0.22052021324634552,-0.15938787162303925,0.9999855756759644,0.39412951469421387,0.21961727738380432,-0.195195272564888,0.9999860525131226,0.5242360234260559,0.3645727336406708,-0.09090556204319,0.9918926358222961,0.38900166749954224,0.37096357345581055,-0.14881938695907593,0.9953478574752808,0.5326229929924011,0.498957097530365,-0.21394190192222595,0.9880056381225586,0.38820067048072815,0.5061213374137878,-0.24702568352222443,0.9891766309738159,0.5385993719100952,0.5381159782409668,-0.24904589354991913,0.9715697169303894,0.3847256302833557,0.5489174127578735,-0.284332811832428,0.9745752215385437,0.5325077772140503,0.537559449672699,-0.28886571526527405,0.9743130207061768,0.3910903036594391,0.5477369427680969,-0.3182240128517151,0.9762440919876099,0.5282517671585083,0.5251671075820923,-0.23222076892852783,0.968904972076416,0.3946838080883026,0.5331799983978271,-0.2617834210395813,0.9703620672225952,0.48780959844589233,0.47945040464401245,0.013664506375789642,0.9998481869697571,0.42689019441604614,0.48053818941116333,-0.013846774585545063,0.9998378157615662,0.4868466854095459,0.6867043972015381,0.03565409034490585,0.9937441945075989,0.43031811714172363,0.6886927485466003,-0.002090470865368843,0.994412899017334,0.48718690872192383,0.858741819858551,0.29086723923683167,0.9918548464775085,0.42037248611450195,0.8664261698722839,0.22683081030845642,0.9911695122718811,0.4813181757926941,0.8749231696128845,0.3084922432899475,0.897528350353241,0.4221179485321045,0.8832515478134155,0.24195842444896698,0.8097909092903137,0.4947463870048523,0.932746946811676,0.16698765754699707,0.9885146021842957,0.4281246066093445,0.943396270275116,0.08904784917831421,0.9858093857765198
up,0.45484215021133423,0.09952893853187561,-0.41602063179016113,0.9999978542327881,0.46078962087631226,0.07828354835510254,-0.39658480882644653,0.9999909400939941,0.4648253917694092,0.07837455719709396,-0.39656198024749756,0.9999900460243225,0.4677731990814209,0.07871434092521667,-0.3965206742286682,0.9999881982803345,0.44791850447654724,0.07807162404060364,-0.3998030722141266,0.999990701675415,0.44297075271606445,0.07802698016166687,-0.39986884593963623,0.9999918341636658,0.4381744861602783,0.07842930406332016,-0.39990559220314026,0.9999918937683105,0.47246378660202026,0.08873742818832397,-0.2634451687335968,0.9999691247940063,0.43149346113204956,0.0882592499256134,-0.2817714810371399,0.999984860420227,0.4608233571052551,0.12228300422430038,-0.36512672901153564,0.9999969601631165,0.4460282325744629,0.12297618389129639,-0.3704373240470886,0.9999977350234985,0.5085029006004333,0.22070708870887756,-0.15350177884101868,0.9999860525131226,0.39404481649398804,0.21975046396255493,-0.1923866868019104,0.9999862313270569,0.5239967107772827,0.3644718527793884,-0.08354073017835617,0.9919228553771973,0.38854166865348816,0.3711581826210022,-0.1460467278957367,0.9954220652580261,0.5328229665756226,0.4987560212612152,-0.2068653404712677,0.9884764552116394,0.3873692452907562,0.506169319152832,-0.2443077564239502,0.9895426034927368,0.5388580560684204,0.538230836391449,-0.24181365966796875,0.9726398587226868,0.3838915228843689,0.5492003560066223,-0.28173232078552246,0.9753683805465698,0.5325190424919128,0.5377286076545715,-0.2815711498260498,0.9752784371376038,0.39064717292785645,0.5478255152702332,-0.3154357671737671,0.9769894480705261,0.5281922221183777,0.5251336693763733,-0.2251826971769333,0.9700669646263123,0.3942415118217468,0.5332366228103638,-0.25901877880096436,0.9713596701622009,0.48783770203590393,0.48060253262519836,0.014078272506594658,0.9998589158058167,0.4269426763057709,0.4812846779823303,-0.014260674826800823,0.9998461604118347,0.486926794052124,0.6893092393875122,0.03555426001548767,0.9939272403717041,0.43033844232559204,0.6903576850891113,-0.00017604023742023855,0.9944540858268738,0.48706549406051636,0.858991265296936,0.30070292949676514,0.9920342564582825,0.42037487030029297,0.8654091954231262,0.23873472213745117,0.9913464188575745,0.48126187920570374,0.8751525282859802,0.31956717371940613,0.9016252160072327,0.4221285879611969,0.881770670413971,0.2550954222679138,0.8139974474906921,0.4950430989265442,0.9328770041465759,0.18035149574279785,0.988800585269928,0.4278290867805481,0.9432716369628906,0.10311980545520782,0.9862115383148193
up,0.45498019456863403,0.09982951730489731,-0.41805967688560486,0.9999979138374329,0.46097517013549805,0.07876180857419968,-0.3984011709690094,0.9999911785125732,0.4649518132209778,0.07888776808977127,-0.3983812630176544,0.9999902844429016,0.4679200053215027,0.0792422741651535,-0.3983447849750519,0.9999884366989136,0.44811272621154785,0.07839719951152802,-0.40205734968185425,0.9999909400939941,0.44313183426856995,0.07826124131679535,-0.4021221995353699,0.9999920129776001,0.4383298456668854,0.07862275093793869,-0.40215492248535156,0.9999920129776001,0.47261467576026917,0.08907920867204666,-0.26403552293777466,0.9999698400497437,0.43153390288352966,0.0883416011929512,-0.2836605906486511,0.9999852776527405,0.4609293043613434,0.12248170375823975,-0.3662169575691223,0.999997079372406,0.44609975814819336,0.12309176474809647,-0.3721599280834198,0.9999977946281433,0.5085071921348572,0.22083663940429688,-0.1545345038175583,0.9999864101409912,0.39390167593955994,0.21999897062778473,-0.19339774549007416,0.9999863505363464,0.5239557027816772,0.36437347531318665,-0.08403635770082474,0.9919599890708923,0.38819772005081177,0.37134605646133423,-0.14643314480781555,0.9954646229743958,0.5328495502471924,0.49873480200767517,-0.20728889107704163,0.9886478781700134,0.38676297664642334,0.5061651468276978,-0.24473421275615692,0.9896717667579651,0.5388801097869873,0.5383038520812988,-0.24213862419128418,0.9729833006858826,0.3828686773777008,0.5493133664131165,-0.28240299224853516,0.9756418466567993,0.5325197577476501,0.5378392934799194,-0.2819865345954895,0.9755948185920715,0.3900338411331177,0.5478349328041077,-0.31616318225860596,0.9772568345069885,0.5281602740287781,0.5251391530036926,-0.2256203591823578,0.9704676866531372,0.3937225937843323,0.5332419276237488,-0.25948721170425415,0.9717002511024475,0.4877348840236664,0.4809376895427704,0.014618247747421265,0.9998642206192017,0.42690229415893555,0.481381893157959,-0.014801593497395515,0.9998504519462585,0.48694291710853577,0.6899683475494385,0.035694319754838943,0.9939819574356079,0.43033790588378906,0.6908822655677795,-0.00028182973619550467,0.9944800734519958,0.4870019853115082,0.8590483665466309,0.30623263120651245,0.9920610785484314,0.4203873574733734,0.8648272752761841,0.24107959866523743,0.9914424419403076,0.48123031854629517,0.875217080116272,0.32556062936782837,0.9034439325332642,0.4221498966217041,0.8808634281158447,0.2577827572822571,0.8158329129219055,0.49523964524269104,0.9329790472984314,0.18661226332187653,0.9888696670532227,0.4277912676334381,0.9432650208473206,0.10546310245990753,0.9864056706428528
up,0.4550909101963043,0.10041263699531555,-0.41899093985557556,0.9999979734420776,0.46110430359840393,0.07974144071340561,-0.3992980122566223,0.9999914169311523,0.4650377631187439,0.07991541922092438,-0.399278849363327,0.9999905228614807,0.46804744005203247,0.08024530112743378,-0.3992430567741394,0.9999886751174927,0.448297917842865,0.0791231244802475,-0.40313854813575745,0.9999911785125732,0.4433023929595947,0.07882009446620941,-0.40320268273353577,0.9999922513961792,0.4385048747062683,0.07907187193632126,-0.4032333791255951,0.9999921917915344,0.4728037416934967,0.08965185284614563,-0.26432764530181885,0.9999703764915466,0.43163710832595825,0.08854782581329346,-0.2850000858306885,0.9999856948852539,0.4610190987586975,0.12279505282640457,-0.3668287694454193,0.9999971985816956,0.4461645185947418,0.12333033978939056,-0.3731152415275574,0.9999978542327881,0.5085088610649109,0.22090011835098267,-0.15497934818267822,0.9999867081642151,0.39374205470085144,0.22020913660526276,-0.19456908106803894,0.9999865889549255,0.5238544940948486,0.3642168641090393,-0.08428551256656647,0.9919778108596802,0.3880188763141632,0.37188151478767395,-0.14759738743305206,0.9955258965492249,0.5328549146652222,0.4987027049064636,-0.20770947635173798,0.9887912273406982,0.3864060044288635,0.5064313411712646,-0.24589963257312775,0.9898399710655212,0.5388985872268677,0.5383410453796387,-0.24270108342170715,0.9732707142829895,0.38205084204673767,0.5497174263000488,-0.28372445702552795,0.9760012626647949,0.5325102210044861,0.5379481315612793,-0.28256648778915405,0.9758591651916504,0.38957324624061584,0.548073410987854,-0.3174986243247986,0.9776003956794739,0.5280924439430237,0.5251439213752747,-0.2260679453611374,0.9708007574081421,0.39332205057144165,0.5334736704826355,-0.26065462827682495,0.9721341729164124,0.48757949471473694,0.48119351267814636,0.015131495893001556,0.9998689293861389,0.42681631445884705,0.48147743940353394,-0.015316438861191273,0.9998543858528137,0.4869620203971863,0.6903467774391174,0.03664334863424301,0.9940314292907715,0.43034014105796814,0.6910951733589172,9.072467946680263e-06,0.994521975517273,0.4869946837425232,0.8592310547828674,0.3054305613040924,0.9921236038208008,0.42039957642555237,0.8644070029258728,0.24136574566364288,0.9915551543235779,0.481231153011322,0.8754163384437561,0.324453204870224,0.9055472016334534,0.422171026468277,0.8803267478942871,0.2579655945301056,0.818096935749054,0.4955059885978699,0.933093249797821,0.18584048748016357,0.9889822602272034,0.4277818202972412,0.9432593584060669,0.10605712980031967,0.9866045117378235
up,0.4551168382167816,0.10105017572641373,-0.42616844177246094,0.9999979734420776,0.46116727590560913,0.08077050000429153,-0.4066077768802643,0.9999915957450867,0.46509042382240295,0.08100876212120056,-0.4065895676612854,0.999990701675415,0.46813637018203735,0.08132238686084747,-0.4065578877925873,0.999988853931427,0.4484092593193054,0.07985805720090866,-0.40995484590530396,0.9999912977218628,0.44342827796936035,0.0793590098619461,-0.4100232720375061,0.9999923706054688,0.43862318992614746,0.07944680750370026,-0.41005706787109375,0.999992311000824,0.4730735719203949,0.09035427123308182,-0.2713831067085266,0.9999707937240601,0.43176335096359253,0.08863552659749985,-0.29040098190307617,0.9999859929084778,0.46103882789611816,0.12326417863368988,-0.37425029277801514,0.9999971985816956,0.44618138670921326,0.1236087828874588,-0.37984466552734375,0.9999979138374329,0.5085098147392273,0.22091224789619446,-0.15923534333705902,0.9999867677688599,0.39362141489982605,0.220267191529274,-0.19855734705924988,0.9999867677688599,0.5236796736717224,0.3640810251235962,-0.08984451740980148,0.9918651580810547,0.3879651427268982,0.371949166059494,-0.15225417912006378,0.9955731630325317,0.5327708125114441,0.49870991706848145,-0.2147800624370575,0.9886175394058228,0.38614386320114136,0.5068359971046448,-0.25297021865844727,0.9899111390113831,0.5388975143432617,0.5383970141410828,-0.25057148933410645,0.9728776812553406,0.38158535957336426,0.5502737164497375,-0.2912878394126892,0.9761319160461426,0.5324920415878296,0.5381975173950195,-0.29063791036605835,0.9754999876022339,0.3893164396286011,0.5484605431556702,-0.32521679997444153,0.9777287840843201,0.5280028581619263,0.5252600908279419,-0.23333565890789032,0.9704264998435974,0.3930719196796417,0.5338228940963745,-0.26783567667007446,0.9723140001296997,0.48740601539611816,0.4812183082103729,0.01541057787835598,0.9998713135719299,0.42664384841918945,0.48147064447402954,-0.015595135278999805,0.9998557567596436,0.48697954416275024,0.690463662147522,0.034575626254081726,0.9940240979194641,0.43031153082847595,0.6911798715591431,-0.0008905076538212597,0.9945433139801025,0.4869930148124695,0.8594892621040344,0.3036133646965027,0.9920900464057922,0.42039743065834045,0.8643274903297424,0.24075177311897278,0.9916073679924011,0.48125043511390686,0.8757385015487671,0.3227039575576782,0.9063921570777893,0.42218202352523804,0.8801776170730591,0.2572672367095947,0.8192833065986633,0.4957413077354431,0.9331139326095581,0.18370723724365234,0.9889689683914185,0.4277839660644531,0.9432681798934937,0.10502322763204575,0.986692488193512
up,0.4551321864128113,0.10164552181959152,-0.42838001251220703,0.9999980926513672,0.4612017571926117,0.08156577497720718,-0.4089410901069641,0.9999918937683105,0.4651297628879547,0.08183841407299042,-0.40892481803894043,0.9999911189079285,0.46820011734962463,0.08214332908391953,-0.4088926911354065,0.9999892711639404,0.44846779108047485,0.08045276999473572,-0.4119212031364441,0.9999915957450867,0.4434991478919983,0.0797882005572319,-0.4119889736175537,0.9999926090240479,0.43868160247802734,0.07973042130470276,-0.4120217263698578,0.9999925494194031,0.4733197093009949,0.09088446199893951,-0.2740787863731384,0.9999719262123108,0.4318828582763672,0.08866109699010849,-0.2915323078632355,0.9999865293502808,0.4610552191734314,0.12369590252637863,-0.37669360637664795,0.9999973177909851,0.44619518518447876,0.12388017773628235,-0.38178491592407227,0.9999980330467224,0.5085636377334595,0.22093114256858826,-0.1626192033290863,0.9999869465827942,0.3935767710208893,0.22029222548007965,-0.19890955090522766,0.9999870657920837,0.5236083269119263,0.36399734020233154,-0.09800885617733002,0.9917998909950256,0.3879355490207672,0.37190690636634827,-0.15271291136741638,0.995599627494812,0.5326324701309204,0.4988900423049927,-0.2286486178636551,0.9884949922561646,0.3859782814979553,0.5069628953933716,-0.25545167922973633,0.9899484515190125,0.5388667583465576,0.5385277271270752,-0.26587387919425964,0.972628116607666,0.38125166296958923,0.5504900813102722,-0.29410117864608765,0.9762276411056519,0.5324505567550659,0.5386126041412354,-0.305880606174469,0.9752566814422607,0.3891386389732361,0.5486255884170532,-0.32812994718551636,0.977824866771698,0.5278768539428711,0.5255537033081055,-0.24727658927440643,0.9701598286628723,0.3929160237312317,0.533964991569519,-0.2703931927680969,0.9724298715591431,0.4872651994228363,0.48123791813850403,0.015418386086821556,0.9998738169670105,0.42650479078292847,0.48147454857826233,-0.015602445229887962,0.9998579621315002,0.4870274066925049,0.6907254457473755,0.034494780004024506,0.9940298795700073,0.43021589517593384,0.6912612915039062,-0.0013089417479932308,0.9946372509002686,0.48700422048568726,0.8597817420959473,0.3055233061313629,0.9920791983604431,0.4203650951385498,0.8643238544464111,0.24053017795085907,0.9917183518409729,0.4812937378883362,0.8760130405426025,0.32487836480140686,0.9072569012641907,0.42215925455093384,0.8801883459091187,0.2570468783378601,0.8213903307914734,0.4958175718784332,0.9331260919570923,0.18576262891292572,0.9890017509460449,0.4278058111667633,0.9433087706565857,0.10413138568401337,0.9868423342704773
up,0.45521578192710876,0.10278550535440445,-0.43160706758499146,0.9999982118606567,0.46131283044815063,0.08272568136453629,-0.4124087691307068,0.999992311000824,0.4652179777622223,0.0830116719007492,-0.4123927056789398,0.9999915957450867,0.46829256415367126,0.08324459940195084,-0.4123605787754059,0.9999898076057434,0.4486490786075592,0.08156786859035492,-0.4154115617275238,0.9999920129776001,0.44372424483299255,0.08077087253332138,-0.4154793322086334,0.9999929070472717,0.4388657212257385,0.08045095950365067,-0.4155086874961853,0.9999929070472717,0.47347718477249146,0.09142737090587616,-0.2774520218372345,0.9999734163284302,0.4320509433746338,0.08875006437301636,-0.29492858052253723,0.9999871850013733,0.4611094892024994,0.12427899241447449,-0.3797678053379059,0.9999974370002747,0.44625893235206604,0.12434399127960205,-0.3848797678947449,0.999998152256012,0.5086023807525635,0.22093728184700012,-0.16582871973514557,0.9999873042106628,0.3935440182685852,0.2203260213136673,-0.20041057467460632,0.9999873638153076,0.5235874652862549,0.3639906644821167,-0.10413096845149994,0.9917882680892944,0.3878783583641052,0.37210848927497864,-0.1541069597005844,0.9956309199333191,0.5325335264205933,0.4991951882839203,-0.23763981461524963,0.9885324239730835,0.3858940005302429,0.5069943070411682,-0.25784915685653687,0.9900158047676086,0.5388407111167908,0.5388367772102356,-0.2754126489162445,0.9727651476860046,0.3810548186302185,0.5506502389907837,-0.29657477140426636,0.9764116406440735,0.532395601272583,0.5392178893089294,-0.3154970705509186,0.9753584265708923,0.38902658224105835,0.5487900972366333,-0.3307550251483917,0.9780051112174988,0.5277544260025024,0.5259593725204468,-0.2563524842262268,0.9702842831611633,0.39283108711242676,0.5340789556503296,-0.27282968163490295,0.972648561000824,0.4872197210788727,0.4812714755535126,0.015393614768981934,0.9998757243156433,0.42647355794906616,0.4815039038658142,-0.015576429665088654,0.9998595118522644,0.48704463243484497,0.6910629868507385,0.0360414944589138,0.9940465092658997,0.4301411509513855,0.6914719939231873,-0.0011590130161494017,0.994749128818512,0.48702025413513184,0.8598893284797668,0.3055606484413147,0.9920626282691956,0.42034631967544556,0.8644136786460876,0.23883628845214844,0.9918282628059387,0.481351375579834,0.8760582804679871,0.3246951699256897,0.9078279733657837,0.4221448302268982,0.8803038597106934,0.25500863790512085,0.8236174583435059,0.49592190980911255,0.9331261515617371,0.18611770868301392,0.9890256524085999,0.427823543548584,0.9433746933937073,0.10200797021389008,0.9869617819786072
up,0.4567407965660095,0.10512389242649078,-0.44887885451316833,0.9999985694885254,0.46320897340774536,0.08425901085138321,-0.430792897939682,0.9999938607215881,0.4667202830314636,0.08456090092658997,-0.43077635765075684,0.9999931454658508,0.47033271193504333,0.08449772000312805,-0.4307482838630676,0.999991774559021,0.45038074254989624,0.08280685544013977,-0.4338160455226898,0.9999935626983643,0.4456280767917633,0.08184625953435898,-0.43388375639915466,0.9999942183494568,0.4405581057071686,0.0811396911740303,-0.4339071214199066,0.9999942183494568,0.47469955682754517,0.09173362702131271,-0.29573607444763184,0.9999785423278809,0.4328157901763916,0.08845657110214233,-0.3137887120246887,0.9999896287918091,0.46272674202919006,0.1256880909204483,-0.3964410424232483,0.9999978542327881,0.4479764997959137,0.12544380128383636,-0.4016941487789154,0.9999985694885254,0.5091508626937866,0.22084969282150269,-0.18214203417301178,0.9999885559082031,0.39343374967575073,0.21984699368476868,-0.21278050541877747,0.9999886155128479,0.5232492089271545,0.36383384466171265,-0.11833224445581436,0.991665780544281,0.3870134949684143,0.37205344438552856,-0.16613273322582245,0.9958551526069641,0.5319392085075378,0.49967727065086365,-0.24906203150749207,0.9888709783554077,0.38546639680862427,0.5075106024742126,-0.27172762155532837,0.9903843998908997,0.5386607050895691,0.5395307540893555,-0.2873607873916626,0.9736130237579346,0.38022974133491516,0.5513410568237305,-0.3100949823856354,0.9772766828536987,0.5318938493728638,0.5400935411453247,-0.3277439475059509,0.9760488867759705,0.38839563727378845,0.5496816635131836,-0.3447209596633911,0.9788436889648438,0.5270422101020813,0.5265980362892151,-0.2676432728767395,0.9710087180137634,0.3923274874687195,0.5346941351890564,-0.28672313690185547,0.9737011790275574,0.48718684911727905,0.4806724488735199,0.01521443109959364,0.9998762607574463,0.42648857831954956,0.4807010293006897,-0.015393081121146679,0.9998576641082764,0.487060010433197,0.6907227635383606,0.036502689123153687,0.9941826462745667,0.43018102645874023,0.6911101341247559,0.0012775257928296924,0.9951528310775757,0.48702120780944824,0.8600703477859497,0.2951308786869049,0.9922001957893372,0.4202646315097809,0.864463210105896,0.23439951241016388,0.9922814965248108,0.4813385009765625,0.876312792301178,0.313019335269928,0.9118180274963379,0.42200571298599243,0.8807204365730286,0.25004369020462036,0.831834614276886,0.4961180090904236,0.9331450462341309,0.17646194994449615,0.9892933368682861,0.4278011918067932,0.9435781836509705,0.0980919674038887,0.9873657822608948
